Year,Month,Day,Hour,Lat,Lon,Vmax_ms,RMW_km,B,V,category,geometry_x,geometry_y,AREA_PERIL_ID,Centro_Lon,Centro_Lat,r_km,Vc_ms,Vc_mph
1998,9,15,12,9.7,-25.1,15.433333333333334,43.034959308882,1.06799,15.433333333333334,0,POINT (-25.1 9.699999999999999),POINT (-61.85523670542582 16.56256136612335),1,-61.85523670542582,16.562561366123354,4047.4155101737533,2.2394908689470214,4.353221991473692
1998,9,15,12,9.7,-25.1,15.433333333333334,43.034959308882,1.06799,15.433333333333334,0,POINT (-25.1 9.699999999999999),POINT (-61.85576849804767 16.47217916737395),2,-61.85576849804767,16.472179167373948,4046.404383646533,2.2397873472886913,4.353798299265275
1998,9,15,12,9.7,-25.1,15.433333333333334,43.034959308882,1.06799,15.433333333333334,0,POINT (-25.1 9.699999999999999),POINT (-61.85629696899786 16.38179617934754),3,-61.85629696899786,16.381796179347543,4045.4142607634753,2.2400777762752857,4.354362848051311
1998,9,15,12,9.7,-25.1,15.433333333333334,43.034959308882,1.06799,15.433333333333334,0,POINT (-25.1 9.699999999999999),POINT (-61.85682212545885 16.29141240594817),4,-61.85682212545885,16.29141240594817,4044.4451578483254,2.2403621443009345,4.3549156152717945
1998,9,15,12,9.7,-25.1,15.433333333333334,43.034959308882,1.06799,15.433333333333334,0,POINT (-25.1 9.699999999999999),POINT (-61.85734397456034 16.20102785108731),5,-61.857343974560344,16.20102785108731,4043.4970909026783,2.2406404399853046,4.355456578805128
1998,9,15,12,9.7,-25.1,15.433333333333334,43.034959308882,1.06799,15.433333333333334,0,POINT (-25.1 9.699999999999999),POINT (-61.85786252337943 16.11064251868392),6,-61.85786252337943,16.11064251868392,4042.5700756047277,2.2409126521749276,4.355985716970702
1998,9,15,12,9.7,-25.1,15.433333333333334,43.034959308882,1.06799,15.433333333333334,0,POINT (-25.1 9.699999999999999),POINT (-61.85837777894103 16.02025641266439),7,-61.85837777894103,16.020256412664388,4041.664127308096,2.2411787699444887,4.356503008531404
1998,9,15,12,9.7,-25.1,15.433333333333334,43.034959308882,1.06799,15.433333333333334,0,POINT (-25.1 9.699999999999999),POINT (-61.85888974821787 15.92986953696244),8,-61.85888974821787,15.92986953696244,4040.7792610406127,2.2414387825981152,4.35700843269612
1998,9,15,12,9.7,-25.1,15.433333333333334,43.034959308882,1.06799,15.433333333333334,0,POINT (-25.1 9.699999999999999),POINT (-61.85939843813102 15.83948189551922),9,-61.85939843813102,15.839481895519219,4039.915491503199,2.2416926796706136,4.3575019691221435
1998,9,15,12,9.7,-25.1,15.433333333333334,43.034959308882,1.06799,15.433333333333334,0,POINT (-25.1 9.699999999999999),POINT (-61.85990385554984 15.74909349228312),10,-61.85990385554984,15.749093492283116,4039.072833068694,2.2419404509287073,4.357983597917574
1998,9,15,12,9.7,-25.1,15.433333333333334,43.034959308882,1.06799,15.433333333333334,0,POINT (-25.1 9.699999999999999),POINT (-61.7615245233991 16.56202581283612),11,-61.761524523399096,16.56202581283612,4037.4762950457966,2.242410105058425,4.358896532510977
1998,9,15,12,9.7,-25.1,15.433333333333334,43.034959308882,1.06799,15.433333333333334,0,POINT (-25.1 9.699999999999999),POINT (-61.76209985971509 16.47164670024935),12,-61.76209985971509,16.471646700249348,4036.4630278031286,2.2427083248173862,4.359476225346971
1998,9,15,12,9.7,-25.1,15.433333333333334,43.034959308882,1.06799,15.433333333333334,0,POINT (-25.1 9.699999999999999),POINT (-61.76267160260861 16.38126679563062),13,-61.762671602608606,16.38126679563062,4035.4708071102386,2.2430004606509835,4.360044091978153
1998,9,15,12,9.7,-25.1,15.433333333333334,43.034959308882,1.06799,15.433333333333334,0,POINT (-25.1 9.699999999999999),POINT (-61.76323975984918 16.29088610290258),14,-61.76323975984918,16.290886102902583,4034.4996493964586,2.24328650083375,4.360600109612041
1998,9,15,12,9.7,-25.1,15.433333333333334,43.034959308882,1.06799,15.433333333333334,0,POINT (-25.1 9.699999999999999),POINT (-61.76380433914935 16.20050462599526),15,-61.76380433914935,16.20050462599526,4033.5495707669484,2.2435664338679864,4.3611442558988935
1998,9,15,12,9.7,-25.1,15.433333333333334,43.034959308882,1.06799,15.433333333333334,0,POINT (-25.1 9.699999999999999),POINT (-61.76436534816484 16.11012236884613),16,-61.764365348164844,16.11012236884613,4032.620587001442,2.2438402484851063,4.361676508934332
1998,9,15,12,9.7,-25.1,15.433333333333334,43.034959308882,1.06799,15.433333333333334,0,POINT (-25.1 9.699999999999999),POINT (-61.76492279449473 16.01973933539998),17,-61.76492279449473,16.019739335399983,4031.712713553022,2.2441079336469603,4.3621968472619095
1998,9,15,12,9.7,-25.1,15.433333333333334,43.034959308882,1.06799,15.433333333333334,0,POINT (-25.1 9.699999999999999),POINT (-61.76547668568185 15.92935552960896),18,-61.765476685681854,15.929355529608964,4030.825965546945,2.24436947854712,4.362705249875611
1998,9,15,12,9.7,-25.1,15.433333333333334,43.034959308882,1.06799,15.433333333333334,0,POINT (-25.1 9.699999999999999),POINT (-61.76602702921298 15.83897095543247),19,-61.76602702921298,15.83897095543247,4029.9603577794555,2.2446248726121554,4.363201696222332
1998,9,15,12,9.7,-25.1,15.433333333333334,43.034959308882,1.06799,15.433333333333334,0,POINT (-25.1 9.699999999999999),POINT (-61.76657383251913 15.7485856168372),20,-61.76657383251913,15.748585616837197,4029.11590471665,2.244874105502874,4.36368616620429
1998,9,15,12,9.7,-25.1,15.433333333333334,43.034959308882,1.06799,15.433333333333334,0,POINT (-25.1 9.699999999999999),POINT (-61.66781594267152 16.56144813485107),21,-61.66781594267152,16.561448134851066,4027.5376220799053,2.245340134867108,4.3645920548172725
